Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
SV - Cost Plus World Market,78745,06/19/2013,100,"5601 BRODIE LN Unit 1100
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10003517,Routine Inspection
SV - Dickey's Barbecue Pit,78745,04/30/2015,100,"5207 BRODIE LN Unit 115
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",11243956,Routine Inspection
SV - Doc's Backyard,78745,02/23/2015,93,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10058183,Routine Inspection
SV - Doc's Backyard,78745,07/18/2013,86,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10058183,Routine Inspection
SV - Doc's Backyard,78745,01/16/2013,90,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10058183,Routine Inspection
SV - Doc's Backyard,78745,02/20/2014,82,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10058183,Routine Inspection
SV - Doc's Backyard,78745,08/28/2014,83,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10058183,Routine Inspection
SV - Fire Bowl,78745,01/24/2015,89,"5601 BRODIE LN Unit 550
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2801424,Routine Inspection
SV - Fire Bowl,78745,05/28/2014,92,"5601 BRODIE LN Unit 550
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2801424,Routine Inspection
SV - Fire Bowl,78745,08/29/2012,96,"5601 BRODIE LN Unit 550
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2801424,Routine Inspection
SV - Fire Bowl,78745,10/30/2013,93,"5601 BRODIE LN Unit 550
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2801424,Routine Inspection
SV - Fire Bowl,78745,03/26/2013,92,"5601 BRODIE LN Unit 550
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2801424,Routine Inspection
SV - Fire Bowl,78745,07/01/2015,95,"5601 BRODIE LN Unit 550
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2801424,Routine Inspection
SV - Holiday Inn Express,78735,10/30/2012,92,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,09/05/2013,95,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,08/22/2014,85,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,03/07/2014,97,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,02/23/2015,97,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,04/02/2013,100,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - IM Thai Cuisine,78745,11/06/2013,67,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - IM Thai Cuisine,78745,07/02/2014,88,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - IM Thai Cuisine,78745,07/01/2015,83,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - IM Thai Cuisine,78745,01/24/2015,88,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - IM Thai Cuisine,78745,04/16/2013,84,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - IM Thai Cuisine,78745,11/06/2013,67,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - IM Thai Cuisine,78745,12/05/2013,94,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,1st Follow Up to Routine of 50 - 69
SV - IM Thai Cuisine,78745,10/19/2012,81,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10495246,Routine Inspection
SV - Jenny Craig Weight Loss Center,78745,06/18/2015,100,"5601 BRODIE LN Unit 900
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",11258814,Routine Inspection
SV - La Madeleine,78745,03/08/2013,85,"5493 BRODIE LN
SUNSET VALLEY, TX 78745
(30.229846, -97.82005)",10045198,Routine Inspection
SV - La Madeleine,78745,12/02/2014,93,"5493 BRODIE LN
SUNSET VALLEY, TX 78745
(30.229846, -97.82005)",10045198,Routine Inspection
SV - La Madeleine,78745,04/30/2015,95,"5493 BRODIE LN
SUNSET VALLEY, TX 78745
(30.229846, -97.82005)",10045198,Routine Inspection
SV - La Madeleine,78745,10/22/2013,96,"5493 BRODIE LN
SUNSET VALLEY, TX 78745
(30.229846, -97.82005)",10045198,Routine Inspection
SV - La Madeleine,78745,05/28/2014,82,"5493 BRODIE LN
SUNSET VALLEY, TX 78745
(30.229846, -97.82005)",10045198,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,03/31/2015,70,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,12/12/2012,75,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,10/30/2014,93,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,09/12/2013,85,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,04/23/2014,88,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Luby's,78749,11/27/2012,97,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,01/14/2014,78,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,02/03/2015,92,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,07/11/2013,85,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,07/14/2015,70,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Luby's,78749,07/25/2014,85,"5200 BRODIE LN
SUNSET VALLEY, TX 78749
",2800513,Routine Inspection
SV - Mama Fu's ,78749,04/08/2015,89,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10517284,Routine Inspection
SV - Mama Fu's ,78749,11/03/2014,91,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10517284,Routine Inspection
SV - Mama Fu's ,78749,07/11/2013,96,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10517284,Routine Inspection
SV - Mama Fu's ,78749,05/06/2014,90,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10517284,Routine Inspection
SV - Mama Fu's ,78749,01/14/2014,93,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10517284,Routine Inspection
SV - Mama Fu's ,78749,01/18/2013,96,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10517284,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,05/15/2014,96,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10226738,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,03/26/2013,100,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10226738,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,10/22/2013,88,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10226738,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,09/20/2012,100,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10226738,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,04/15/2015,100,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10226738,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,11/05/2014,100,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10226738,Routine Inspection
SV - Noodles & Company,78745,06/18/2014,96,"5601 BRODIE LN Unit 1500
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10925853,Routine Inspection
SV - Noodles & Company,78745,11/21/2014,90,"5601 BRODIE LN Unit 1500
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10925853,Routine Inspection
SV - Noodles & Company,78745,12/19/2013,90,"5601 BRODIE LN Unit 1500
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10925853,Routine Inspection
SV - Noodles & Company,78745,04/16/2015,84,"5601 BRODIE LN Unit 1500
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10925853,Routine Inspection
SV - Royal India,78735,01/18/2013,89,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Royal India,78735,10/30/2014,87,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Royal India,78735,04/02/2015,89,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Royal India,78735,09/12/2013,80,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Royal India,78735,04/24/2014,81,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Schlotzsky's Deli,78745,03/14/2013,97,"5601 BRODIE LN Unit 1700
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2802858,Routine Inspection
SV - Schlotzsky's Deli,78745,10/18/2013,93,"5601 BRODIE LN Unit 1700
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2802858,Routine Inspection
SV - Schlotzsky's Deli,78745,05/15/2014,100,"5601 BRODIE LN Unit 1700
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2802858,Routine Inspection
SV - Schlotzsky's Deli,78745,11/13/2014,88,"5601 BRODIE LN Unit 1700
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2802858,Routine Inspection
SV - Schlotzsky's Deli,78745,04/16/2015,92,"5601 BRODIE LN Unit 1700
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2802858,Routine Inspection
SV - Schlotzsky's Deli,78745,09/11/2012,89,"5601 BRODIE LN Unit 1700
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",2802858,Routine Inspection
SV - Stouthaus Coffee Pub,78745,03/11/2015,100,"4715 S LAMAR BLVD Unit 102
SUNSET VALLEY, TX 78745
(30.232917, -97.810822)",11199256,Routine Inspection
SV - St. Philip,78745,03/13/2015,90,"4715 S LAMAR BLVD EB
SUNSET VALLEY, TX 78745
(30.232917, -97.810822)",11049659,Routine Inspection
SV - Stuffed Cajun Meat Market,78745,10/30/2014,97,"5207 BRODIE LN Unit 125
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",11007745,Routine Inspection
SV - Stuffed Cajun Meat Market,78745,03/13/2015,80,"5207 BRODIE LN Unit 125
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",11007745,Routine Inspection
SV - Stuffed Cajun Meat Market,78745,04/29/2014,86,"5207 BRODIE LN Unit 125
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",11007745,Routine Inspection
SV - Subway,78749,07/25/2013,90,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Subway,78749,01/31/2014,84,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Subway,78749,02/13/2013,93,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Subway,78749,08/05/2014,97,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Subway,78749,08/10/2012,94,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Subway,78749,05/18/2015,100,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Subway,78749,01/14/2015,100,"5400 BRODIE LN Unit 1280
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10325532,Routine Inspection
SV - Sunset Valley Elementary,78745,08/28/2014,93,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227186, -97.807096)",2800490,Routine Inspection
SV - Sunset Valley Elementary,78745,03/07/2014,97,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227186, -97.807096)",2800490,Routine Inspection
SV - Sunset Valley Elementary,78745,08/29/2013,100,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227186, -97.807096)",2800490,Routine Inspection
SV - Sunset Valley Elementary,78745,02/23/2015,100,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227186, -97.807096)",2800490,Routine Inspection
SV - Sunset Valley Elementary,78745,08/30/2012,97,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227186, -97.807096)",2800490,Routine Inspection
SV - Sunset Valley Elementary,78745,03/08/2013,97,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227186, -97.807096)",2800490,Routine Inspection
SV - Tarka Indian Kitchen,78745,06/18/2015,97,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10333486,Routine Inspection
SV - Tarka Indian Kitchen,78745,01/14/2015,97,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10333486,Routine Inspection
SV - Tarka Indian Kitchen,78745,11/06/2013,93,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10333486,Routine Inspection
SV - Tarka Indian Kitchen,78745,07/02/2014,88,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10333486,Routine Inspection
SV - Tarka Indian Kitchen,78745,04/16/2013,96,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10333486,Routine Inspection
SV - Tarka Indian Kitchen,78745,11/08/2012,89,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10333486,Routine Inspection
SV - Texadelphia,78749,11/04/2014,93,"5400 BRODIE LN Unit 230
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10849197,Routine Inspection
SV - Texadelphia,78749,07/25/2013,90,"5400 BRODIE LN Unit 230
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10849197,Routine Inspection
SV - Texadelphia,78749,02/06/2014,94,"5400 BRODIE LN Unit 230
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10849197,Routine Inspection
SV - Texadelphia,78749,05/29/2014,89,"5400 BRODIE LN Unit 230
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10849197,Routine Inspection
SV - Texadelphia,78749,04/07/2015,100,"5400 BRODIE LN Unit 230
SUNSET VALLEY, TX 78749
(30.227748, -97.82157)",10849197,Routine Inspection
SV - Uncle Maddios Pizza Joint,78745,06/01/2015,81,"5601 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",11250268,Routine Inspection
SV - Wendy's W108,78749,03/11/2015,100,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,10/23/2014,97,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Which Wich,78745,04/30/2015,82,"5207 BRODIE LN Unit 210
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10976291,Routine Inspection
SV - Which Wich,78745,12/17/2014,96,"5207 BRODIE LN Unit 210
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10976291,Routine Inspection
SV - Which Wich,78745,01/14/2014,92,"5207 BRODIE LN Unit 210
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10976291,Routine Inspection
SV - Which Wich,78745,07/17/2014,86,"5207 BRODIE LN Unit 210
SUNSET VALLEY, TX 78745
(30.23155, -97.818935)",10976291,Routine Inspection
SV - Zoes Kitchen,78745,01/16/2015,84,"5601 BRODIE LN
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10879986,Routine Inspection
SV - Zoes Kitchen,78745,07/17/2014,89,"5601 BRODIE LN
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10879986,Routine Inspection
SV - Zoes Kitchen,78745,06/18/2015,100,"5601 BRODIE LN
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10879986,Routine Inspection
SV - Zoes Kitchen,78745,01/14/2014,93,"5601 BRODIE LN
SUNSET VALLEY, TX 78745
(30.227041, -97.8219)",10879986,Routine Inspection
Swad Restaurant,78753,10/03/2014,80,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.364918, -97.695974)",2801342,Routine Inspection
Swad Restaurant,78753,03/26/2015,81,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.364918, -97.695974)",2801342,Routine Inspection
Swad Restaurant,78753,11/01/2012,78,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.364918, -97.695974)",2801342,Routine Inspection
Swad Restaurant,78753,05/06/2013,89,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.364918, -97.695974)",2801342,Routine Inspection
Swad Restaurant,78753,12/17/2013,87,"9515 N LAMAR BLVD
AUSTIN, TX 78753
(30.364918, -97.695974)",2801342,Routine Inspection
Swan Dive,78701,06/11/2015,90,"615 RED RIVER ST
AUSTIN, TX 78701
(30.267219, -97.736939)",10358258,Routine Inspection
Swan Dive,78701,02/21/2013,97,"615 RED RIVER ST
AUSTIN, TX 78701
(30.267219, -97.736939)",10358258,Routine Inspection
Swan Dive,78701,11/06/2014,88,"615 RED RIVER ST
AUSTIN, TX 78701
(30.267219, -97.736939)",10358258,Routine Inspection
Sway,78704,05/06/2013,83,"1417 S 1ST ST
AUSTIN, TX 78704
(30.250221, -97.754859)",10795311,Routine Inspection
Sway,78704,12/09/2014,82,"1417 S 1ST ST
AUSTIN, TX 78704
(30.250221, -97.754859)",10795311,Routine Inspection
Sway,78704,10/18/2013,88,"1417 S 1ST ST
AUSTIN, TX 78704
(30.250221, -97.754859)",10795311,Routine Inspection
Sway,78704,05/27/2015,92,"1417 S 1ST ST
AUSTIN, TX 78704
(30.250221, -97.754859)",10795311,Routine Inspection
Sweet Creations,78660,03/12/2015,100,"15608 SPRING HILL LN
AUSTIN, TX 78660
(30.445175, -97.651344)",11196352,Routine Inspection
Sweet Factory,78752,10/29/2014,100,"6001 AIRPORT BLVD
AUSTIN, TX 78752
(30.324209, -97.715758)",10970910,Routine Inspection
Sweet Factory,78752,05/22/2014,100,"6001 AIRPORT BLVD
AUSTIN, TX 78752
(30.324209, -97.715758)",10970910,Routine Inspection
Sweetish Hill Bakery,78703,05/03/2013,90,"1118 W 6TH ST
AUSTIN, TX 78703
(30.272449, -97.756375)",2800725,Routine Inspection
Sweetish Hill Bakery,78703,07/09/2014,80,"1118 W 6TH ST
AUSTIN, TX 78703
(30.272449, -97.756375)",2800725,Routine Inspection
Sweetish Hill Bakery,78703,01/06/2015,82,"1118 W 6TH ST
AUSTIN, TX 78703
(30.272449, -97.756375)",2800725,Routine Inspection
Sweetish Hill Bakery,78703,07/14/2015,89,"1118 W 6TH ST
AUSTIN, TX 78703
(30.272449, -97.756375)",2800725,Routine Inspection
Sweetish Hill Bakery,78703,12/04/2012,79,"1118 W 6TH ST
AUSTIN, TX 78703
(30.272449, -97.756375)",2800725,Routine Inspection
Sweetness Bakery Austin,78731,04/03/2015,100,"3742 FAR WEST BLVD Unit 106
AUSTIN, TX 78731
(30.355834, -97.758175)",11238119,Routine Inspection
Sweet Ritual,78751,06/11/2013,91,"4500 DUVAL ST
AUSTIN, TX 78751
(30.307052, -97.724571)",10675747,Routine Inspection
Sweet Ritual,78751,12/29/2014,100,"4500 DUVAL ST
AUSTIN, TX 78751
(30.307052, -97.724571)",10675747,Routine Inspection
Sweet Ritual,78751,01/08/2014,93,"4500 DUVAL ST
AUSTIN, TX 78751
(30.307052, -97.724571)",10675747,Routine Inspection
Sweet Ritual,78751,05/20/2015,93,"4500 DUVAL ST
AUSTIN, TX 78751
(30.307052, -97.724571)",10675747,Routine Inspection
Sweet Ritual,78751,07/11/2014,100,"4500 DUVAL ST
AUSTIN, TX 78751
(30.307052, -97.724571)",10675747,Routine Inspection
Sweet Treets Bakery,78749,10/15/2014,91,"6705 W US 290 HWY Unit 601
AUSTIN, TX 78749
",11060796,Routine Inspection
Sweet Treets Bakery,78749,03/26/2015,90,"6705 W US 290 HWY Unit 601
AUSTIN, TX 78749
",11060796,Routine Inspection
Sweetwater,78745,11/17/2014,88,"730 W STASSNEY LN Unit 120
AUSTIN, TX 78745
(30.209029, -97.78292)",11103757,Routine Inspection
Sweetwater,78745,04/30/2015,81,"730 W STASSNEY LN Unit 120
AUSTIN, TX 78745
(30.209029, -97.78292)",11103757,Routine Inspection
Swift's Attic,78701,12/07/2012,85,"315 CONGRESS AVE Unit 200
AUSTIN, TX 78701
(30.265476, -97.743752)",10682910,Routine Inspection
Swift's Attic,78701,06/18/2013,84,"315 CONGRESS AVE Unit 200
AUSTIN, TX 78701
(30.265476, -97.743752)",10682910,Routine Inspection
Swift's Attic,78701,07/01/2015,71,"315 CONGRESS AVE Unit 200
AUSTIN, TX 78701
(30.265476, -97.743752)",10682910,Routine Inspection
Swift's Attic,78701,08/12/2014,75,"315 CONGRESS AVE Unit 200
AUSTIN, TX 78701
(30.265476, -97.743752)",10682910,Routine Inspection
Swift's Attic,78701,02/09/2015,83,"315 CONGRESS AVE Unit 200
AUSTIN, TX 78701
(30.265476, -97.743752)",10682910,Routine Inspection
SWOOP Events,78702,07/24/2014,100,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
SWOOP Events,78702,08/27/2013,100,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
SWOOP Events,78702,06/01/2015,100,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
SWOOP Events,78702,08/20/2012,94,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
SWOOP Events,78702,02/25/2013,97,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
SWOOP Events,78702,12/09/2014,100,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
SWOOP Events,78702,02/25/2014,89,"3012 GONZALES ST
AUSTIN, TX 78702
(30.259202, -97.706572)",10413782,Routine Inspection
Sydalie's Cookies,78759,11/15/2013,100,"8650 SPICEWOOD SPRINGS RD Unit 105
AUSTIN, TX 78759
(30.433555, -97.771847)",10890508,Routine Inspection
Sydalie's Cookies,78759,01/20/2015,97,"8650 SPICEWOOD SPRINGS RD Unit 105
AUSTIN, TX 78759
(30.433555, -97.771847)",10890508,Routine Inspection
Sydalie's Cookies,78759,07/28/2014,100,"8650 SPICEWOOD SPRINGS RD Unit 105
AUSTIN, TX 78759
(30.433555, -97.771847)",10890508,Routine Inspection
Sydalie's Cookies,78759,06/17/2015,100,"8650 SPICEWOOD SPRINGS RD Unit 105
AUSTIN, TX 78759
(30.433555, -97.771847)",10890508,Routine Inspection
Synergy Enterprises Austin,78744,02/28/2013,83,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20955, -97.72889)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,11/14/2014,94,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20955, -97.72889)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,05/12/2014,91,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20955, -97.72889)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,11/19/2013,94,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20955, -97.72889)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,08/21/2012,90,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20955, -97.72889)",10592772,Routine Inspection
Synergy Enterprises Austin,78744,05/01/2015,82,"3827 PROMONTORY POINT DR
AUSTIN, TX 78744
(30.20955, -97.72889)",10592772,Routine Inspection
Szechuan House,78758,07/09/2015,96,"11005 BURNET RD Unit 100
AUSTIN, TX 78758
(30.394502, -97.720688)",11250515,Routine Inspection
Szechuan House,78758,03/30/2015,88,"11005 BURNET RD Unit 100
AUSTIN, TX 78758
(30.394502, -97.720688)",11250515,Routine Inspection
Taco Bell,78757,08/26/2014,97,"7793 BURNET RD
AUSTIN, TX 78757
(30.355271, -97.731321)",11066790,Routine Inspection
Taco Bell,78757,01/09/2015,100,"7793 BURNET RD
AUSTIN, TX 78757
(30.355271, -97.731321)",11066790,Routine Inspection
Taco Bell,78758,04/14/2015,100,"1825 W PARMER LN
AUSTIN, TX 78758
(30.413435, -97.69113)",11066597,Routine Inspection
Taco Bell,78758,07/01/2014,97,"1825 W PARMER LN
AUSTIN, TX 78758
(30.413435, -97.69113)",11066597,Routine Inspection
Taco Bell,78758,12/01/2014,94,"1825 W PARMER LN
AUSTIN, TX 78758
(30.413435, -97.69113)",11066597,Routine Inspection
Taco Bell,78726,06/19/2014,96,"7515 N FM 620 RD
AUSTIN, TX 78726
(30.408141, -97.851753)",11066752,Routine Inspection
Taco Bell,78753,03/11/2015,94,"9504 N LAMAR BLVD
AUSTIN, TX 78753
(30.364519, -97.696207)",11066396,Routine Inspection
Taco Bell,78726,03/16/2015,97,"7515 N FM 620 RD
AUSTIN, TX 78726
(30.408141, -97.851753)",11066752,Routine Inspection
Taco Bell,78757,07/16/2015,100,"7793 BURNET RD
AUSTIN, TX 78757
(30.355271, -97.731321)",11066790,Routine Inspection
Taco Bell,78753,09/23/2014,91,"9504 N LAMAR BLVD
AUSTIN, TX 78753
(30.364519, -97.696207)",11066396,Routine Inspection
Taco Bell,78726,10/24/2014,97,"7515 N FM 620 RD
AUSTIN, TX 78726
(30.408141, -97.851753)",11066752,Routine Inspection
Taco Bell #030074,78741,03/05/2015,100,"2308 E RIVERSIDE DR
AUSTIN, TX 78741
(30.23796, -97.725686)",11066712,Routine Inspection
Taco Bell #030074,78741,09/12/2014,96,"2308 E RIVERSIDE DR
AUSTIN, TX 78741
(30.23796, -97.725686)",11066712,Routine Inspection
Taco Bell #030080,78748,09/02/2014,100,"3324 W SLAUGHTER LN
AUSTIN, TX 78748
(30.181975, -97.846461)",11066730,Routine Inspection
